,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
218,0.741,0.0002243495912682322,0.0002243495912682322,6.388168876213296e-05,500,0,0,0,1000,1478705244
219,0.814,0.00012040841291827075,0.00012040841291827075,6.14764025005924e-05,500,0,0,0,1000,1068938667
220,0.892,5.424333593015609e-05,5.424333593015609e-05,0.00026453846469318403,500,0,0,0,1000,2016747450
221,0.687,0.0003090566797396858,0.0003090566797396858,0.0027737323665317838,500,0,0,0,1000,1040501257
222,0.985,7.666104468866278e-07,7.666104468866278e-07,0.0038373293114357127,500,0,0,0,1000,565550551
223,0.063,0.0077631984443136326,0.0077631984443136326,0.0020862922916494403,500,0,0,0,1000,1139690804
224,0.307,0.0020653647397689172,0.0020653647397689172,0.001128550108008369,500,0,0,0,1000,627156227
225,0.886,4.529604898666573e-05,4.529604898666573e-05,2.386927973688194e-05,500,0,0,0,1000,316074790
226,0.768,0.00016716356957683813,0.00016716356957683813,0.0005762302892947122,500,0,0,0,1000,1471331399
227,0.946,1.2487499129451643e-05,1.2487499129451643e-05,0.00014728621771286892,500,0,0,0,1000,2086486974
228,0.42,0.0013860375468874718,0.0013860375468874718,0.0014312189382014021,500,0,0,0,1000,472091933
229,0.263,0.002581862972702955,0.002581862972702955,0.00011032310683121164,500,0,0,0,1000,155353731
230,0.424,0.001066519269952593,0.001066519269952593,1.9116717452270294e-05,500,0,0,0,1000,483564986
231,0.749,0.00019104849010144104,0.00019104849010144104,0.0004956192307394666,500,0,0,0,1000,817451988
232,0.151,0.004157111406125662,0.004157111406125662,0.0008436949710852329,500,0,0,0,1000,867151058
233,0.201,0.003237176232789718,0.003237176232789718,0.00025157651065340974,500,0,0,0,1000,1468069384
234,0.493,0.0010593054957020694,0.0010593054957020694,0.0019061598272650522,500,0,0,0,1000,251087621
235,0.246,0.0027047624748982057,0.0027047624748982057,0.0006412922076765592,500,0,0,0,1000,1182526639
236,0.531,0.0008144674785236643,0.0008144674785236643,6.936431445987786e-05,500,0,0,0,1000,695477852
237,0.588,0.0006421541709860095,0.0006421541709860095,2.3112689554378365e-11,500,0,0,0,1000,843009247
238,0.207,0.003129564106306416,0.003129564106306416,7.807685237349507e-05,500,0,0,0,1000,2029367932
239,0.597,0.000583062013076114,0.000583062013076114,0.0031120795273884556,500,0,0,0,1000,609764127
240,0.109,0.005462748867266671,0.005462748867266671,0.0013794901082001092,500,0,0,0,1000,1876278600
241,0.763,0.00017314585373579743,0.00017314585373579743,0.017358979779280713,500,0,0,0,1000,1009486793
242,0.612,0.0005186980923285754,0.0005186980923285754,0.00031139732826296676,500,0,0,0,1000,2011300680
243,0.004,0.015990497371960788,0.015990497371960788,0.0078031554469572394,500,0,0,0,1000,1939166233
244,0.208,0.0031049069646679364,0.0031049069646679364,0.002005239529117531,500,0,0,0,1000,663377871
245,0.407,0.0014785244421777974,0.0014785244421777974,0.0004851183124010618,500,0,0,0,1000,1581372366
246,0.001,0.02989541366115617,0.02989541366115617,7.886715573066473e-05,500,0,0,0,1000,617659245
247,0.657,0.00044374337762841234,0.00044374337762841234,0.00044223732655094926,500,0,0,0,1000,1394034251
