,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
53,0.469,0.011963078911154593,0.005676354114853246,0.011963078911154593,50,,0,0,1000,2067636100,0.0
54,0.307,0.020615361868256972,0.00014244192112671634,0.020615361868256972,50,,0,0,1000,632632655,0.0
55,0.191,0.03314678520272825,0.001158246250644538,0.03314678520272825,50,,0,0,1000,1468421546,0.0
56,0.186,0.03523140666560506,0.002460276180384896,0.03523140666560506,50,,0,0,1000,1005374725,0.0
57,0.736,0.0028051718400764433,0.006658003598258423,0.0028051718400764433,50,,0,0,1000,78165742,0.0
58,0.565,0.007665477675642875,0.024465843982524223,0.007665477675642875,50,,0,0,1000,1080121834,0.0
59,0.396,0.018135794276345745,0.042425337875291444,0.018135794276345745,50,,0,0,1000,826541444,0.0
60,0.743,0.002027536902258487,0.010213836347955117,0.002027536902258487,50,,0,0,1000,215117809,0.0
61,0.022,0.09410057052182486,0.02030155045334178,0.09410057052182486,50,,0,0,1000,305128647,0.0
62,0.824,0.0011040730163793331,0.007762044361586842,0.0011040730163793331,50,,0,0,1000,631354571,0.0
63,0.068,0.06446299032681814,0.015837110987700614,0.06446299032681814,50,,0,0,1000,760648162,0.0
64,0.795,0.0015907513392636504,0.07703153995383172,0.0015907513392636504,50,,0,0,1000,553576721,0.0
65,0.475,0.010806914984674247,0.02233864674256266,0.010806914984674247,50,,0,0,1000,2078160693,0.0
66,0.035,0.08539022332816983,0.028393091046920622,0.08539022332816983,50,,0,0,1000,2019846921,0.0
67,0.553,0.006901947139662256,0.0034668587386969276,0.006901947139662256,50,,0,0,1000,1279013547,0.0
68,0.251,0.02463787059293784,0.007062719188125131,0.02463787059293784,50,,0,0,1000,1134490754,0.0
69,0.249,0.026862375883776206,0.015311064155632033,0.026862375883776206,50,,0,0,1000,849951427,0.0
70,0.33,0.017270260091789336,0.0010816183713109203,0.017270260091789336,50,,0,0,1000,1243751187,0.0
71,0.93,0.00014768594245218744,0.01047901372827618,0.00014768594245218744,50,,0,0,1000,394876318,0.0
72,0.483,0.01050626349726753,0.010570770720907537,0.01050626349726753,50,,0,0,1000,1285457632,0.0
73,0.071,0.06219616006008758,0.003423494448095768,0.06219616006008758,50,,0,0,1000,595765758,0.0
74,0.847,0.001057927867322436,0.003731444015420462,0.001057927867322436,50,,0,0,1000,1201503691,0.0
75,0.259,0.025652971925019676,0.0007443531969431173,0.025652971925019676,50,,0,0,1000,1542418348,0.0
76,0.359,0.018554929630536805,0.0011781113622158345,0.018554929630536805,50,,0,0,1000,244592230,0.0
77,0.051,0.08325041668391757,0.012284190687660488,0.08325041668391757,50,,0,0,1000,1969263265,0.0
78,0.714,0.0033350683671645146,0.03434352750078467,0.0033350683671645146,50,,0,0,1000,1096437208,0.0
79,1.0,6.544197475313197e-08,0.01411966599872444,6.544197475313197e-08,50,,0,0,1000,908217484,0.0
80,0.966,4.4108854173097994e-05,0.045029519415836675,4.4108854173097994e-05,50,,0,0,1000,152089541,0.0
81,0.677,0.0035973423864989664,0.0007889010464904129,0.0035973423864989664,50,,0,0,1000,394114712,0.0
82,0.233,0.028285317094485184,6.970011950159254e-06,0.028285317094485184,50,,0,0,1000,941097907,0.0
83,0.386,0.014686495139280449,0.017811614321298193,0.014686495139280449,50,,0,0,1000,1075348184,0.0
84,0.8,0.001111838343374662,0.0037670994943680433,0.001111838343374662,50,,0,0,1000,501147184,0.0
85,0.543,0.0074359814237063325,0.0032023275923247236,0.0074359814237063325,50,,0,0,1000,1768542267,0.0
86,0.778,0.0015934579807464892,0.010983785086113104,0.0015934579807464892,50,,0,0,1000,613563948,0.0
87,0.859,0.0008959734894567733,0.010440564191413149,0.0008959734894567733,50,,0,0,1000,780420734,0.0
88,0.454,0.010814146684199112,2.4662333694469936e-05,0.010814146684199112,50,,0,0,1000,1530635368,0.0
89,0.404,0.015085798342039988,9.748206680075751e-05,0.015085798342039988,50,,0,0,1000,1049747644,0.0
90,0.161,0.039574483673032665,0.03924027529094833,0.039574483673032665,50,,0,0,1000,2133868785,0.0
91,0.217,0.031727770015131676,0.04430761591529538,0.031727770015131676,50,,0,0,1000,1227640767,0.0
92,0.387,0.014000454163817152,0.01407346604954906,0.014000454163817152,50,,0,0,1000,1400720309,0.0
93,0.525,0.007833519227855835,0.06150570043799197,0.007833519227855835,50,,0,0,1000,1875327350,0.0
94,0.673,0.0033273574052207124,0.005808028305792472,0.0033273574052207124,50,,0,0,1000,998633014,0.0
95,0.644,0.003974953251820001,0.009011098541449438,0.003974953251820001,50,,0,0,1000,1495616662,0.0
96,0.274,0.02375852168138327,0.00440140041475763,0.02375852168138327,50,,0,0,1000,2077593581,0.0
97,0.67,0.003699655707545727,0.006737573450014885,0.003699655707545727,50,,0,0,1000,1777051770,0.0
